activityid subid variable value
6966 6 21 tGravityAccstdZ -0.952416332444444
6967 1 22 tGravityAccstdZ -0.955147847391304
6968 2 22 tGravityAccstdZ -0.913153632142857
6969 3 22 tGravityAccstdZ -0.906594023333333
6970 4 22 tGravityAccstdZ -0.927950649854839
6971 5 22 tGravityAccstdZ -0.958890201587302
6972 6 22 tGravityAccstdZ -0.952435389166667
6973 1 23 tGravityAccstdZ -0.932981341864407
6974 2 23 tGravityAccstdZ -0.902065910392157
6975 3 23 tGravityAccstdZ -0.905888257592593
6976 4 23 tGravityAccstdZ -0.923953600294118
6977 5 23 tGravityAccstdZ -0.947199734411765
6978 6 23 tGravityAccstdZ -0.976780462083333
6979 1 24 tGravityAccstdZ -0.962822966551724
6980 2 24 tGravityAccstdZ -0.934952938983051
6981 3 24 tGravityAccstdZ -0.942207718727273
6982 4 24 tGravityAccstdZ -0.963406795735294
6983 5 24 tGravityAccstdZ -0.94618494942029
6984 6 24 tGravityAccstdZ -0.979239668194444
6985 1 25 tGravityAccstdZ -0.944995731216216
6986 2 25 tGravityAccstdZ -0.882722399076923
6987 3 25 tGravityAccstdZ -0.92619169637931
6988 4 25 tGravityAccstdZ -0.969459982461538
6989 5 25 tGravityAccstdZ -0.967792578648649
6990 6 25 tGravityAccstdZ -0.610161166287671
6991 1 26 tGravityAccstdZ -0.966231561694915
6992 2 26 tGravityAccstdZ -0.929636797636364
6993 3 26 tGravityAccstdZ -0.9330817682
6994 4 26 tGravityAccstdZ -0.944580863846154
6995 5 26 tGravityAccstdZ -0.964228470675676
6996 6 26 tGravityAccstdZ -0.984081708947368
6997 1 27 tGravityAccstdZ -0.956593490526316
6998 2 27 tGravityAccstdZ -0.926675381176471
6999 3 27 tGravityAccstdZ -0.920921521590909
7000 4 27 tGravityAccstdZ -0.967268066
7001 5 27 tGravityAccstdZ -0.968169953625
7002 6 27 tGravityAccstdZ -0.989056311351351
7003 1 28 tGravityAccstdZ -0.944225031851852
7004 2 28 tGravityAccstdZ -0.900514013333333
7005 3 28 tGravityAccstdZ -0.91705975
7006 4 28 tGravityAccstdZ -0.956087679583333
7007 5 28 tGravityAccstdZ -0.951782181518987
7008 6 28 tGravityAccstdZ -0.97912466575
7009 1 29 tGravityAccstdZ -0.945981437169811
7010 2 29 tGravityAccstdZ -0.858849467142857
7011 3 29 tGravityAccstdZ -0.869300904791667
7012 4 29 tGravityAccstdZ -0.966032045333333
7013 5 29 tGravityAccstdZ -0.984464543538462
7014 6 29 tGravityAccstdZ -0.98577817826087
7015 1 30 tGravityAccstdZ -0.943958420615385
7016 2 30 tGravityAccstdZ -0.862402791230769
7017 3 30 tGravityAccstdZ -0.87766706
7018 4 30 tGravityAccstdZ -0.956635663064516
7019 5 30 tGravityAccstdZ -0.949207368305085
7020 6 30 tGravityAccstdZ -0.983274524857143
7021 1 1 tBodyAccJerkstdX -0.113615602435789
7022 2 1 tBodyAccJerkstdX -0.446843887735849
7023 3 1 tBodyAccJerkstdX -0.012283860544898
7024 4 1 tBodyAccJerkstdX -0.986430711276596
7025 5 1 tBodyAccJerkstdX -0.994604542264151
7026 6 1 tBodyAccJerkstdX -0.958482112
7027 1 2 tBodyAccJerkstdX -0.277530462620339
7028 2 2 tBodyAccJerkstdX -0.276121886479167
7029 3 2 tBodyAccJerkstdX 0.147249143238298
7030 4 2 tBodyAccJerkstdX -0.988055854130435
7031 5 2 tBodyAccJerkstdX -0.981085715555556
7032 6 2 tBodyAccJerkstdX -0.98587216875
7033 1 3 tBodyAccJerkstdX -0.26867964387931
7034 2 3 tBodyAccJerkstdX -0.458364616949153
7035 3 3 tBodyAccJerkstdX -0.0858010042244898
7036 4 3 tBodyAccJerkstdX -0.974467390384615
7037 5 3 tBodyAccJerkstdX -0.957086489344262
7038 6 3 tBodyAccJerkstdX -0.98087931483871
7039 1 4 tBodyAccJerkstdX -0.297042612533333
7040 2 4 tBodyAccJerkstdX -0.380488027307692
7041 3 4 tBodyAccJerkstdX -0.145759708684667
7042 4 4 tBodyAccJerkstdX -0.9767421962
7043 5 4 tBodyAccJerkstdX -0.972586541964286
7044 6 4 tBodyAccJerkstdX -0.978302781111111
7045 1 5 tBodyAccJerkstdX -0.302891024625
7046 2 5 tBodyAccJerkstdX -0.223896564340426
7047 3 5 tBodyAccJerkstdX 0.0322415501638298
7048 4 5 tBodyAccJerkstdX -0.975204850227273
7049 5 5 tBodyAccJerkstdX -0.962647080178571
7050 6 5 tBodyAccJerkstdX -0.983307862115385
7051 1 6 tBodyAccJerkstdX -0.132784766936842
7052 2 6 tBodyAccJerkstdX -0.180301156098039
7053 3 6 tBodyAccJerkstdX 0.165271070858333
7054 4 6 tBodyAccJerkstdX -0.969929476363636
7055 5 6 tBodyAccJerkstdX -0.973132635789474
7056 6 6 tBodyAccJerkstdX -0.966341054736842
7057 1 7 tBodyAccJerkstdX -0.346026226140351
7058 2 7 tBodyAccJerkstdX -0.415153115882353
7059 3 7 tBodyAccJerkstdX 0.0285033927287234
7060 4 7 tBodyAccJerkstdX -0.982158098125
7061 5 7 tBodyAccJerkstdX -0.976403544716981
7062 6 7 tBodyAccJerkstdX -0.980977756153846
7063 1 8 tBodyAccJerkstdX -0.2586886278125
7064 2 8 tBodyAccJerkstdX -0.186618895268293
7065 3 8 tBodyAccJerkstdX 0.250143724521053
7066 4 8 tBodyAccJerkstdX -0.985188753695652
7067 5 8 tBodyAccJerkstdX -0.989198879814815
7068 6 8 tBodyAccJerkstdX -0.973253042222222
7069 1 9 tBodyAccJerkstdX -0.206733787961538
7070 2 9 tBodyAccJerkstdX -0.335291644693878
7071 3 9 tBodyAccJerkstdX 0.017623342197619
7072 4 9 tBodyAccJerkstdX -0.9645358564
7073 5 9 tBodyAccJerkstdX -0.969973398888889
7074 6 9 tBodyAccJerkstdX -0.9647404702
7075 1 10 tBodyAccJerkstdX -0.0521991013207547
7076 2 10 tBodyAccJerkstdX -0.187220175510638
7077 3 10 tBodyAccJerkstdX 0.223275806105263
7078 4 10 tBodyAccJerkstdX -0.988946414074074
7079 5 10 tBodyAccJerkstdX -0.964311490454545
7080 6 10 tBodyAccJerkstdX -0.978007466724138
7081 1 11 tBodyAccJerkstdX -0.428516343559322
7082 2 11 tBodyAccJerkstdX -0.452961683518519
7083 3 11 tBodyAccJerkstdX -0.0834212653347826
7084 4 11 tBodyAccJerkstdX -0.980335163584906
7085 5 11 tBodyAccJerkstdX -0.992527404255319
7086 6 11 tBodyAccJerkstdX -0.985259108596491
7087 1 12 tBodyAccJerkstdX -0.01350661106
7088 2 12 tBodyAccJerkstdX -0.359856972115385
7089 3 12 tBodyAccJerkstdX 0.00631914373913043
7090 4 12 tBodyAccJerkstdX -0.976494200784314
7091 5 12 tBodyAccJerkstdX -0.972440195081967
7092 6 12 tBodyAccJerkstdX -0.969276283333333
7093 1 13 tBodyAccJerkstdX -0.220910068015789
7094 2 13 tBodyAccJerkstdX -0.487325539818182
7095 3 13 tBodyAccJerkstdX -0.0740908045319149
7096 4 13 tBodyAccJerkstdX -0.992827264081633
7097 5 13 tBodyAccJerkstdX -0.987636104210526
7098 6 13 tBodyAccJerkstdX -0.98541995
7099 1 14 tBodyAccJerkstdX -0.454497019661017
7100 2 14 tBodyAccJerkstdX -0.368780418888889
7101 3 14 tBodyAccJerkstdX 0.0129597549231111
7102 4 14 tBodyAccJerkstdX -0.980890655185185
7103 5 14 tBodyAccJerkstdX -0.978248526
7104 6 14 tBodyAccJerkstdX -0.971473557058824
7105 1 15 tBodyAccJerkstdX -0.373217585
7106 2 15 tBodyAccJerkstdX -0.186944664541667
7107 3 15 tBodyAccJerkstdX 0.134593836190476
7108 4 15 tBodyAccJerkstdX -0.988162333898305
7109 5 15 tBodyAccJerkstdX -0.985459068490566
7110 6 15 tBodyAccJerkstdX -0.981739386805556
7111 1 16 tBodyAccJerkstdX -0.396223738431373
7112 2 16 tBodyAccJerkstdX -0.521089140196078
7113 3 16 tBodyAccJerkstdX -0.101186926595745
7114 4 16 tBodyAccJerkstdX -0.990861134782609
7115 5 16 tBodyAccJerkstdX -0.991026497435897
7116 6 16 tBodyAccJerkstdX -0.988416723857143
7117 1 17 tBodyAccJerkstdX -0.355492635409836
7118 2 17 tBodyAccJerkstdX -0.292665827083333
7119 3 17 tBodyAccJerkstdX -0.103436471413043
7120 4 17 tBodyAccJerkstdX -0.99434060296875
7121 5 17 tBodyAccJerkstdX -0.992094005512821
7122 6 17 tBodyAccJerkstdX -0.981489017183099
7123 1 18 tBodyAccJerkstdX -0.368056913928571
7124 2 18 tBodyAccJerkstdX -0.563202134655172
7125 3 18 tBodyAccJerkstdX -0.387223932363636
7126 4 18 tBodyAccJerkstdX -0.991624662105263
7127 5 18 tBodyAccJerkstdX -0.989436673835616
7128 6 18 tBodyAccJerkstdX -0.985921071076923
7129 1 19 tBodyAccJerkstdX 0.110306729315577
7130 2 19 tBodyAccJerkstdX -0.1742790558
7131 3 19 tBodyAccJerkstdX 0.544273037307692
7132 4 19 tBodyAccJerkstdX -0.987043285479452
7133 5 19 tBodyAccJerkstdX -0.984792035205479
7134 6 19 tBodyAccJerkstdX -0.983605223493976
7135 1 20 tBodyAccJerkstdX -0.090645041854902
7136 2 20 tBodyAccJerkstdX -0.185695388078431
7137 3 20 tBodyAccJerkstdX -0.135699627468889
7138 4 20 tBodyAccJerkstdX -0.982078229242424
7139 5 20 tBodyAccJerkstdX -0.959528332191781
7140 6 20 tBodyAccJerkstdX -0.984270728235294
7141 1 21 tBodyAccJerkstdX -0.114888873837692
7142 2 21 tBodyAccJerkstdX -0.424052014680851
7143 3 21 tBodyAccJerkstdX 0.00214655719111111
7144 4 21 tBodyAccJerkstdX -0.989439392235294
7145 5 21 tBodyAccJerkstdX -0.97706335011236
7146 6 21 tBodyAccJerkstdX -0.984826520888889
7147 1 22 tBodyAccJerkstdX 0.0358787094391304
7148 2 22 tBodyAccJerkstdX -0.00853992680952381
7149 3 22 tBodyAccJerkstdX 0.0869139849722222
7150 4 22 tBodyAccJerkstdX -0.981664149193548
7151 5 22 tBodyAccJerkstdX -0.975639080634921
7152 6 22 tBodyAccJerkstdX -0.970355191527778
7153 1 23 tBodyAccJerkstdX -0.229328122305085
7154 2 23 tBodyAccJerkstdX -0.365398622764706
7155 3 23 tBodyAccJerkstdX 0.198947061775926
7156 4 23 tBodyAccJerkstdX -0.984561803823529
7157 5 23 tBodyAccJerkstdX -0.983141958970588
7158 6 23 tBodyAccJerkstdX -0.986360446805556
7159 1 24 tBodyAccJerkstdX -0.485863255344828
7160 2 24 tBodyAccJerkstdX -0.49876467220339
7161 3 24 tBodyAccJerkstdX -0.337218894
7162 4 24 tBodyAccJerkstdX -0.988564382205882
7163 5 24 tBodyAccJerkstdX -0.980573836811594
7164 6 24 tBodyAccJerkstdX -0.98636543375
7165 1 25 tBodyAccJerkstdX -0.607620931621622
7166 2 25 tBodyAccJerkstdX -0.663642746307692
7167 3 25 tBodyAccJerkstdX -0.501968387931034
7168 4 25 tBodyAccJerkstdX -0.992278621692308
7169 5 25 tBodyAccJerkstdX -0.988312658378378
7170 6 25 tBodyAccJerkstdX -0.973323412328767
7171 1 26 tBodyAccJerkstdX -0.328452881355932
7172 2 26 tBodyAccJerkstdX -0.290879965872727
7173 3 26 tBodyAccJerkstdX -0.128111641206
7174 4 26 tBodyAccJerkstdX -0.99225839525641
7175 5 26 tBodyAccJerkstdX -0.990498355
7176 6 26 tBodyAccJerkstdX -0.989315824868421
7177 1 27 tBodyAccJerkstdX -0.316184021578947
7178 2 27 tBodyAccJerkstdX -0.468066189411765
7179 3 27 tBodyAccJerkstdX -0.00358338882727273
7180 4 27 tBodyAccJerkstdX -0.990658097857143
7181 5 27 tBodyAccJerkstdX -0.987628362
7182 6 27 tBodyAccJerkstdX -0.986471899324324
7183 1 28 tBodyAccJerkstdX -0.335700184259259
7184 2 28 tBodyAccJerkstdX -0.312671655921569
7185 3 28 tBodyAccJerkstdX -0.0167652227782609
7186 4 28 tBodyAccJerkstdX -0.976286679444444
7187 5 28 tBodyAccJerkstdX -0.968604559620253
7188 6 28 tBodyAccJerkstdX -0.9801647165
7189 1 29 tBodyAccJerkstdX -0.22143354279434
7190 2 29 tBodyAccJerkstdX -0.182365815065306
7191 3 29 tBodyAccJerkstdX -0.023952574044375
7192 4 29 tBodyAccJerkstdX -0.993525560333333
7193 5 29 tBodyAccJerkstdX -0.993652820615385
7194 6 29 tBodyAccJerkstdX -0.99200598942029
7195 1 30 tBodyAccJerkstdX -0.374400941384615
7196 2 30 tBodyAccJerkstdX -0.535420203384615
7197 3 30 tBodyAccJerkstdX -0.226643901120968
7198 4 30 tBodyAccJerkstdX -0.988864577419355
7199 5 30 tBodyAccJerkstdX -0.968430745254237
7200 6 30 tBodyAccJerkstdX -0.977463775571429
7201 1 1 tBodyAccJerkstdY 0.0670025007684211
7202 2 1 tBodyAccJerkstdY -0.378274426037736
7203 3 1 tBodyAccJerkstdY -0.101601390640816
7204 4 1 tBodyAccJerkstdY -0.981371965319149
7205 5 1 tBodyAccJerkstdY -0.98564873245283
7206 6 1 tBodyAccJerkstdY -0.9241492736
7207 1 2 tBodyAccJerkstdY -0.0166022362847458
7208 2 2 tBodyAccJerkstdY -0.185648954220833
7209 3 2 tBodyAccJerkstdY 0.126828014557447
7210 4 2 tBodyAccJerkstdY -0.977983955434783
7211 5 2 tBodyAccJerkstdY -0.97105943962963
7212 6 2 tBodyAccJerkstdY -0.98317254125
7213 1 3 tBodyAccJerkstdY -0.0449619594258621
7214 2 3 tBodyAccJerkstdY -0.251680364540678
7215 3 3 tBodyAccJerkstdY -0.111439194979592
7216 4 3 tBodyAccJerkstdY -0.953631390961538
7217 5 3 tBodyAccJerkstdY -0.941686785737705
7218 6 3 tBodyAccJerkstdY -0.968710724677419
7219 1 4 tBodyAccJerkstdY -0.221165131581667
7220 2 4 tBodyAccJerkstdY -0.281543175326923
7221 3 4 tBodyAccJerkstdY -0.146242294857778
7222 4 4 tBodyAccJerkstdY -0.9445961056
7223 5 4 tBodyAccJerkstdY -0.938354677857143
7224 6 4 tBodyAccJerkstdY -0.942209488333333
7225 1 5 tBodyAccJerkstdY -0.0910397428607143
7226 2 5 tBodyAccJerkstdY -0.125026612744681
7227 3 5 tBodyAccJerkstdY 0.0473612314702128
7228 4 5 tBodyAccJerkstdY -0.952786261136364
7229 5 5 tBodyAccJerkstdY -0.931217140714286
7230 6 5 tBodyAccJerkstdY -0.964560430961538
7231 1 6 tBodyAccJerkstdY 0.00808897373684211
7232 2 6 tBodyAccJerkstdY -0.0413994646723529
7233 3 6 tBodyAccJerkstdY 0.276544029529167
7234 4 6 tBodyAccJerkstdY -0.945143686181818
7235 5 6 tBodyAccJerkstdY -0.949362277017544
7236 6 6 tBodyAccJerkstdY -0.933674494385965
7237 1 7 tBodyAccJerkstdY -0.0547448948245614
7238 2 7 tBodyAccJerkstdY -0.519897595686274
7239 3 7 tBodyAccJerkstdY -0.296279674759574
7240 4 7 tBodyAccJerkstdY -0.969458676458333
7241 5 7 tBodyAccJerkstdY -0.965810609622642
7242 6 7 tBodyAccJerkstdY -0.973093160192308
7243 1 8 tBodyAccJerkstdY 0.233987544458333
7244 2 8 tBodyAccJerkstdY -0.0123501104926829
7245 3 8 tBodyAccJerkstdY 0.288140718789474
7246 4 8 tBodyAccJerkstdY -0.980784606086957
7247 5 8 tBodyAccJerkstdY -0.976442140740741
7248 6 8 tBodyAccJerkstdY -0.976520952037037
7249 1 9 tBodyAccJerkstdY -0.276929933846154
7250 2 9 tBodyAccJerkstdY -0.586147012244898
7251 3 9 tBodyAccJerkstdY -0.3094424725
7252 4 9 tBodyAccJerkstdY -0.9567775448
7253 5 9 tBodyAccJerkstdY -0.963849332888889
7254 6 9 tBodyAccJerkstdY -0.9639966798
7255 1 10 tBodyAccJerkstdY 0.0750804952113207
7256 2 10 tBodyAccJerkstdY -0.177803083425532
7257 3 10 tBodyAccJerkstdY -0.105020355562895
7258 4 10 tBodyAccJerkstdY -0.980756789814815
7259 5 10 tBodyAccJerkstdY -0.941328663409091
7260 6 10 tBodyAccJerkstdY -0.966930793448276
7261 1 11 tBodyAccJerkstdY -0.181419230254237
7262 2 11 tBodyAccJerkstdY -0.428119229814815
7263 3 11 tBodyAccJerkstdY -0.126816662141304
7264 4 11 tBodyAccJerkstdY -0.966766643396226
7265 5 11 tBodyAccJerkstdY -0.979428279574468
7266 6 11 tBodyAccJerkstdY -0.972777455263158
7267 1 12 tBodyAccJerkstdY -0.089404968585
7268 2 12 tBodyAccJerkstdY -0.311328991057692
7269 3 12 tBodyAccJerkstdY 0.0629216671304348
7270 4 12 tBodyAccJerkstdY -0.964047461568627
7271 5 12 tBodyAccJerkstdY -0.953203115409836
7272 6 12 tBodyAccJerkstdY -0.962639526833333
7273 1 13 tBodyAccJerkstdY 0.0565488771722807
7274 2 13 tBodyAccJerkstdY -0.323333932218182
7275 3 13 tBodyAccJerkstdY -0.149027773519149
7276 4 13 tBodyAccJerkstdY -0.984267557755102
7277 5 13 tBodyAccJerkstdY -0.977704172105263
7278 6 13 tBodyAccJerkstdY -0.980152342903226
7279 1 14 tBodyAccJerkstdY -0.344339569152542
7280 2 14 tBodyAccJerkstdY -0.336427181240741
7281 3 14 tBodyAccJerkstdY 0.192791766468889
7282 4 14 tBodyAccJerkstdY -0.967828356296296
7283 5 14 tBodyAccJerkstdY -0.966362425833333
7284 6 14 tBodyAccJerkstdY -0.96812761745098
7285 1 15 tBodyAccJerkstdY -0.0319265467387037
7286 2 15 tBodyAccJerkstdY -0.311861356875
7287 3 15 tBodyAccJerkstdY 0.0158059210738095
7288 4 15 tBodyAccJerkstdY -0.978126998813559
7289 5 15 tBodyAccJerkstdY -0.967720399622641
7290 6 15 tBodyAccJerkstdY -0.970921587777778
7291 1 16 tBodyAccJerkstdY -0.425563858627451
7292 2 16 tBodyAccJerkstdY -0.425625937254902
7293 3 16 tBodyAccJerkstdY -0.261684752425532
7294 4 16 tBodyAccJerkstdY -0.981800970724638
7295 5 16 tBodyAccJerkstdY -0.98262195474359
7296 6 16 tBodyAccJerkstdY -0.984867286857143
7297 1 17 tBodyAccJerkstdY -0.0935385034
7298 2 17 tBodyAccJerkstdY -0.349791873229167
7299 3 17 tBodyAccJerkstdY -0.304063534173913
7300 4 17 tBodyAccJerkstdY -0.98863700234375
7301 5 17 tBodyAccJerkstdY -0.98666125974359
7302 6 17 tBodyAccJerkstdY -0.976960542816901
7303 1 18 tBodyAccJerkstdY -0.320158763392857
7304 2 18 tBodyAccJerkstdY -0.56794063862069
7305 3 18 tBodyAccJerkstdY -0.447033872545455
7306 4 18 tBodyAccJerkstdY -0.984002717017544
7307 5 18 tBodyAccJerkstdY -0.975277836849315
7308 6 18 tBodyAccJerkstdY -0.985554339384615
7309 1 19 tBodyAccJerkstdY 0.0809271194038462
7310 2 19 tBodyAccJerkstdY -0.0128865483575
7311 3 19 tBodyAccJerkstdY 0.355306716915385
7312 4 19 tBodyAccJerkstdY -0.979267729041096
7313 5 19 tBodyAccJerkstdY -0.970543276575342
7314 6 19 tBodyAccJerkstdY -0.974524522650602
7315 1 20 tBodyAccJerkstdY 0.244310894098039
7316 2 20 tBodyAccJerkstdY -0.260789711588235
7317 3 20 tBodyAccJerkstdY 0.289670966711111
7318 4 20 tBodyAccJerkstdY -0.970896863484848
7319 5 20 tBodyAccJerkstdY -0.935605650958904
7320 6 20 tBodyAccJerkstdY -0.977002606764706
7321 1 21 tBodyAccJerkstdY -0.0347143855729423
7322 2 21 tBodyAccJerkstdY -0.203209665702128
7323 3 21 tBodyAccJerkstdY -0.0796009757622222
7324 4 21 tBodyAccJerkstdY -0.979002804823529
7325 5 21 tBodyAccJerkstdY -0.963921458202247
7326 6 21 tBodyAccJerkstdY -0.971584753222222
7327 1 22 tBodyAccJerkstdY 0.225542290191304
7328 2 22 tBodyAccJerkstdY -0.0575784544857143
7329 3 22 tBodyAccJerkstdY 0.0198613278611111
7330 4 22 tBodyAccJerkstdY -0.964782832419355
7331 5 22 tBodyAccJerkstdY -0.952303493968254
7332 6 22 tBodyAccJerkstdY -0.955151526805556
7333 1 23 tBodyAccJerkstdY -0.0805017337711864
7334 2 23 tBodyAccJerkstdY -0.328225031
7335 3 23 tBodyAccJerkstdY -0.0883301225796296
7336 4 23 tBodyAccJerkstdY -0.978045837794118
7337 5 23 tBodyAccJerkstdY -0.975219983676471
7338 6 23 tBodyAccJerkstdY -0.988611616666667
7339 1 24 tBodyAccJerkstdY -0.302220161206897
7340 2 24 tBodyAccJerkstdY -0.51522075220339
7341 3 24 tBodyAccJerkstdY -0.169291887741818
7342 4 24 tBodyAccJerkstdY -0.979573678088235
7343 5 24 tBodyAccJerkstdY -0.967745638695652
7344 6 24 tBodyAccJerkstdY -0.982430495
7345 1 25 tBodyAccJerkstdY -0.382619718513514
7346 2 25 tBodyAccJerkstdY -0.627131235692308
7347 3 25 tBodyAccJerkstdY -0.371661522413793
7348 4 25 tBodyAccJerkstdY -0.982870991692308
7349 5 25 tBodyAccJerkstdY -0.972272410540541
7350 6 25 tBodyAccJerkstdY -0.945687169726027
7351 1 26 tBodyAccJerkstdY -0.261863589338983
7352 2 26 tBodyAccJerkstdY -0.399771473818182
7353 3 26 tBodyAccJerkstdY -0.08640490273602
7354 4 26 tBodyAccJerkstdY -0.986215215641026
7355 5 26 tBodyAccJerkstdY -0.975935485405405
7356 6 26 tBodyAccJerkstdY -0.987182887763158
7357 1 27 tBodyAccJerkstdY -0.104090459225439
7358 2 27 tBodyAccJerkstdY -0.426833499411765
7359 3 27 tBodyAccJerkstdY -0.138528104113636
7360 4 27 tBodyAccJerkstdY -0.985097470714286
7361 5 27 tBodyAccJerkstdY -0.975829725
7362 6 27 tBodyAccJerkstdY -0.985159461756757
7363 1 28 tBodyAccJerkstdY -0.220123120851852
7364 2 28 tBodyAccJerkstdY -0.331602407372549
7365 3 28 tBodyAccJerkstdY 0.0265530133695652
7366 4 28 tBodyAccJerkstdY -0.962219452777778
7367 5 28 tBodyAccJerkstdY -0.933768175063291
7368 6 28 tBodyAccJerkstdY -0.97867953975
7369 1 29 tBodyAccJerkstdY -0.087174644469434
7370 2 29 tBodyAccJerkstdY -0.388624195510204
7371 3 29 tBodyAccJerkstdY -0.07734083835625
7372 4 29 tBodyAccJerkstdY -0.9840551
7373 5 29 tBodyAccJerkstdY -0.983338157846154
7374 6 29 tBodyAccJerkstdY -0.989513565652174
7375 1 30 tBodyAccJerkstdY -0.270709274446154
7376 2 30 tBodyAccJerkstdY -0.587214542923077
7377 3 30 tBodyAccJerkstdY -0.194656096556452
7378 4 30 tBodyAccJerkstdY -0.980420928387097
7379 5 30 tBodyAccJerkstdY -0.957318881355932
7380 6 30 tBodyAccJerkstdY -0.971049778142857
7381 1 1 tBodyAccJerkstdZ -0.502699788526316
7382 2 1 tBodyAccJerkstdZ -0.706593530943396
7383 3 1 tBodyAccJerkstdZ -0.345735032326531
7384 4 1 tBodyAccJerkstdZ -0.987910804468085
7385 5 1 tBodyAccJerkstdZ -0.992251177358491
7386 6 1 tBodyAccJerkstdZ -0.9548551108
7387 1 2 tBodyAccJerkstdZ -0.586090418983051
7388 2 2 tBodyAccJerkstdZ -0.5737463525
7389 3 2 tBodyAccJerkstdZ -0.340122023191489
7390 4 2 tBodyAccJerkstdZ -0.98751821173913
7391 5 2 tBodyAccJerkstdZ -0.982841446481482
7392 6 2 tBodyAccJerkstdZ -0.988442014375
7393 1 3 tBodyAccJerkstdZ -0.52948611637931
7394 2 3 tBodyAccJerkstdZ -0.708551711864407
7395 3 3 tBodyAccJerkstdZ -0.571735243061224
7396 4 3 tBodyAccJerkstdZ -0.974661565961538
7397 5 3 tBodyAccJerkstdZ -0.973059634918033
7398 6 3 tBodyAccJerkstdZ -0.982093162903226
7399 1 4 tBodyAccJerkstdZ -0.7513913825
7400 2 4 tBodyAccJerkstdZ -0.726495311923077
7401 3 4 tBodyAccJerkstdZ -0.626646986888889
7402 4 4 tBodyAccJerkstdZ -0.9790387658
7403 5 4 tBodyAccJerkstdZ -0.973054201071429
7404 6 4 tBodyAccJerkstdZ -0.978511984259259
7405 1 5 tBodyAccJerkstdZ -0.612895318571429
7406 2 5 tBodyAccJerkstdZ -0.63836903212766
7407 3 5 tBodyAccJerkstdZ -0.52265163787234
7408 4 5 tBodyAccJerkstdZ -0.973436529545455
7409 5 5 tBodyAccJerkstdZ -0.963832118928571
7410 6 5 tBodyAccJerkstdZ -0.985419368461538
7411 1 6 tBodyAccJerkstdZ -0.575777466491228
7412 2 6 tBodyAccJerkstdZ -0.560830688235294
7413 3 6 tBodyAccJerkstdZ -0.336817322270833
7414 4 6 tBodyAccJerkstdZ -0.958572952545454
7415 5 6 tBodyAccJerkstdZ -0.967547241754386
7416 6 6 tBodyAccJerkstdZ -0.959646055263158
7417 1 7 tBodyAccJerkstdZ -0.149488514397895
7418 2 7 tBodyAccJerkstdZ -0.60780843627451
7419 3 7 tBodyAccJerkstdZ -0.347107758021277
7420 4 7 tBodyAccJerkstdZ -0.972256472708333
7421 5 7 tBodyAccJerkstdZ -0.972060053207547
7422 6 7 tBodyAccJerkstdZ -0.972983064230769
7423 1 8 tBodyAccJerkstdZ -0.383200596479167
7424 2 8 tBodyAccJerkstdZ -0.447518179097561
7425 3 8 tBodyAccJerkstdZ -0.0135136269
7426 4 8 tBodyAccJerkstdZ -0.985285807173913
